id,lat,lng,original_city,city,country,sr,price
799465,51.5479231,-0.0756716,885,R13,230,S,1232716
754978,40.7833023071,-73.9582595825,1,R1,231,S,2500000
775098,40.768699646,-73.9872055054,1,R1,231,S,349000
75795,40.7540664673,-73.9942779541,1,R1,231,S,1895000
578850,40.7650566101,-73.9890365601,1,R1,231,S,2795000
771004,40.7729377747,-73.9897232056,1,R1,231,S,1850000
71599,40.7082284,-74.0065358,1,R1,231,S,1500000
771147,40.69592,-73.90789,3,R2,231,S,495000
771146,40.8179244995,-73.9385375977,1,R1,231,S,450000
719677,40.7501296997,-73.9692840576,1,R1,231,S,5000000
705147,40.8198280334,-73.9457168579,1,R1,231,S,2492600
539533,34.088145,-118.394806,1000,R12,231,S,24995000
794360,40.6737937927,-73.9734191895,3,R2,231,S,1285000
315771,40.7618103027,-73.9807281494,1,R1,231,S,4200000
403868,40.7651138306,-73.9786834717,1,R1,231,S,29950000
774117,40.69162,-73.914883,3,R2,231,S,985000
756660,40.8409329,-74.3018154,3045,R15,231,S,585000
563193,40.7657852173,-73.9711608887,1,R1,231,S,79500000
794996,40.7636451721,-73.9858093262,1,R1,231,S,1345000
705810,40.7536201477,-73.8847961426,4,R7,231,S,179000
642443,40.7651138306,-73.9786834717,1,R1,231,S,9995000
756655,40.1940632,-74.1592278,2998,R15,231,S,480000
756654,40.8823215,-74.0831971,2935,R15,231,S,369999
756276,40.6815452576,-73.8807067871,3,R2,231,S,445000
756993,40.744052887,-73.9759292603,1,R1,231,S,1279000
565458,40.712890625,-74.0087966919,1,R1,231,S,8875000
707813,40.7254905701,-74.005279541,1,R1,231,S,700000
362517,40.7091445923,-74.0139312744,1,R1,231,S,2250000
670661,40.8214683533,-73.9507827759,1,R1,231,S,380000
450878,40.7472496033,-73.9834747314,1,R1,231,S,3800000
785089,40.762096405,-73.9597473145,1,R1,231,S,449000
56336,40.7735649,-73.9565551,1,R1,231,S,1380000
560581,40.6298370361,-73.9272003174,3,R2,231,S,250000
619893,40.7472496033,-73.9834747314,1,R1,231,S,2750000
678096,40.7770271301,-73.9888687134,1,R1,231,S,9050000
485069,40.7228775024,-74.0095214844,1,R1,231,S,15000000
258446,40.712890625,-74.0087966919,1,R1,231,S,11600000
670298,40.7091445923,-74.0139312744,1,R1,231,S,4750000
77960,40.7177886963,-74.0063552856,1,R1,231,S,8580000
238737,40.6818122864,-73.9774932861,3,R2,231,S,1295000
757515,40.748550415,-73.9758605957,1,R1,231,S,1320000
717871,40.7452507019,-73.9966888428,1,R1,231,S,1850000
800810,40.6297950745,-73.9249343872,3,R2,231,S,220000
800809,40.6728973389,-73.9661407471,3,R2,231,S,549000
412811,34.0573424,-118.3135126,2091,R12,231,S,620000
428237,40.7909431458,-73.9693222046,1,R1,231,S,885000
773706,25.961218,-80.1263151,103,R4,231,R,6500
519978,40.7336273193,-74.0079803467,1,R1,231,S,6675000
771739,40.7586669922,-73.9620513916,1,R1,231,S,675000
768746,40.7095413208,-74.017074585,1,R1,231,S,3595000
700397,40.7471351624,-74.0051193237,1,R1,231,S,11995000
529592,40.872379303,-73.9190292358,1,R1,231,S,649000
802219,40.7782554626,-73.9858093262,1,R1,231,S,1535000
576958,40.7556648254,-73.9652633667,1,R1,231,S,9999990
714466,40.7091445923,-74.0177154541,1,R1,231,S,2408000
550534,40.944957,-72.300714,46,R3,231,S,325000
799862,40.8019162,-74.0123912,2499,R15,231,S,489000
729702,40.7892990112,-73.9744262695,1,R1,231,S,3975000
665088,40.8393249512,-73.9369430542,1,R1,231,S,625000
529853,40.7748413086,-73.9623413086,1,R1,231,S,1325000
56098,40.773353,-72.72364,50,R3,231,S,5500000
481098,40.7772941589,-73.9589614868,1,R1,231,S,675000
433341,40.7588966,-73.9944115,1,R1,231,S,4160000
768232,40.7374267578,-73.9840545654,1,R1,231,S,3975000
439988,40.7480354309,-73.971031189,1,R1,231,S,329500
498265,34.066943,-118.649124,1019,R12,231,S,1575000
761850,40.777759552,-73.9451065063,1,R1,231,S,850000
752700,40.6683807373,-73.9378356934,3,R2,231,S,1895000
636104,40.7659187317,-73.9694900513,1,R1,231,S,16950000
708614,40.7424316406,-73.9893493652,1,R1,231,S,2395000
453737,40.7628173828,-73.9753570557,1,R1,231,S,4950000
788400,40.7198562622,-73.8434371948,4,R7,231,S,929000
787701,34.0976363,-118.431046,1000,R12,231,S,1899000
516700,34.00867,-118.442883,2091,R12,231,S,1095000
792200,34.0713279,-118.4671865,407,R12,231,S,2450000
794280,40.7963334,-73.9937499,2499,R15,231,S,535300
791078,34.0511784,-118.43595,407,R12,231,S,699000
791395,34.0785345,-118.3203345,407,R12,231,S,1499000
359031,40.6792411804,-73.9911575317,3,R2,231,S,3595000
697829,40.6849822998,-73.9854354858,3,R2,231,S,3599000
617746,40.6946372986,-73.9920578003,3,R2,231,S,2775000
771354,40.6723403931,-73.9508972168,3,R2,231,S,659000
790385,33.9965056,-118.4691616,407,R12,231,S,2699999
555300,25.803632,-80.1872087,2,R4,231,S,690000
770631,40.7417859,-73.9558663,4,R7,231,S,865000
79202,40.7224121094,-74.0018539429,1,R1,231,S,6850000
590234,40.8254127502,-73.9463043213,1,R1,231,S,1885000
79112,40.7739906,-73.9913505,1,R1,231,S,2400000
409103,40.7248764038,-73.9803848267,1,R1,231,S,5999990
592092,40.7412986755,-73.9987945557,1,R1,231,S,8995000
253003,40.7652206421,-73.9704208374,1,R1,231,S,12600000
565926,40.7607955933,-73.9705505371,1,R1,231,S,740000
714333,40.7610321045,-73.9713439941,1,R1,231,S,24800000
372518,40.7114448547,-74.0067443848,1,R1,231,S,3900000
777483,40.6138076782,-73.9545516968,3,R2,231,S,989000
512431,40.6884384155,-73.9397201538,3,R2,231,S,839000
78781,40.7609672546,-73.9772262573,1,R1,231,S,6500000
680150,40.711025238,-73.9906234741,1,R1,231,S,2826000
799907,34.056154,-118.477256,407,R12,231,S,6988800
758929,25.767235,-80.184276,2,R4,231,R,3000
543527,40.7018470764,-73.9954147339,3,R2,231,S,7900000
444370,40.7114448547,-74.0067443848,1,R1,231,S,3125000
619885,40.6582717896,-73.9471664429,3,R2,231,S,1250000
791085,34.0416373,-118.4951914,1032,R12,231,S,7349000
697358,40.8871688843,-73.9087600708,88,R9,231,S,1095000
76826,40.7020292,-73.9898445,3,R2,231,S,1125000
794191,34.0506083,-118.3044867,407,R12,231,S,649750
754139,40.7757110596,-73.9462356567,1,R1,231,S,1980000
794542,34.0544173,-118.4027386,407,R12,231,S,5500000
793387,34.0428957,-118.5756486,1019,R12,231,S,1998500
636223,40.7435615,-73.9511701,4,R7,231,S,935000
761958,40.7506204,-74.0245172,72,R15,231,S,875000
793389,34.0995211,-118.4064597,1000,R12,231,S,3495000
757521,40.7967758179,-73.969909668,1,R1,231,S,3100000
78537,40.7410507202,-73.9987564087,1,R1,231,S,7950000
78762,40.7609672546,-73.9772262573,1,R1,231,S,6075000
755662,40.7247886658,-74.0020904541,1,R1,231,S,2995000
251074,40.7623443604,-73.9742889404,1,R1,231,S,4000000
570882,40.7318954468,-73.9964981079,1,R1,231,S,7450000
788631,40.7452507019,-73.9966888428,1,R1,231,S,1799000
530740,40.7615355,-73.9993152,1,R1,231,S,2390000
534614,40.731163,-74.004592,1,R1,231,S,2290000
521423,40.7793451,-73.9806865,1,R1,231,S,1900000
490518,40.7476425171,-73.9802322388,1,R1,231,S,5995000
715840,40.7202911377,-73.9948043823,1,R1,231,S,6500000
595865,34.017561,-118.4604736,1032,R12,231,S,1270000
61840,40.7244181,-74.005957,1,R1,231,S,1775000
384226,34.130276,-118.345359,2091,R12,231,S,669000
749698,40.7242927551,-74.003326416,1,R1,231,S,2995000
762664,40.806374,-74.005752,2499,R15,231,S,479000
786243,40.7522621155,-73.9677047729,1,R1,231,S,2790000
749697,40.7702865601,-73.956199646,1,R1,231,S,4195000
794538,34.047174,-118.4753467,407,R12,231,S,2800000
794541,34.0302133,-118.7050022,1019,R12,231,S,10980000
793362,40.7437591553,-73.9877624512,1,R1,231,S,4500000
780083,40.7220420837,-73.9971389771,1,R1,231,S,3995000
582925,40.6181335449,-74.0274047852,3,R2,231,S,1595000
752387,25.9228339,-80.1218636,99,R4,231,S,1295000
789331,40.7675704956,-73.9610824585,1,R1,231,S,1250000
767253,40.755759,-74.0363859,2502,R15,231,S,474900
785446,40.6676209,-73.953234,3,R2,231,S,1549999
785441,40.766834259,-73.9151153564,4,R7,231,S,12900000
642688,40.7401275635,-73.981880188,1,R1,231,S,1599000
799442,51.5479231,-0.0756716,885,R13,230,S,983550
456828,40.6951560974,-73.9110183716,3,R2,231,S,1150000
757597,40.7770347595,-73.9636993408,1,R1,231,S,5250000
743828,40.7449798584,-74.0038986206,1,R1,231,S,17500000
758800,40.7537322,-74.0253038,72,R15,231,S,775000
792324,40.793513,-74.0153197,472,R15,231,S,475000
615687,40.7549057007,-73.9650726318,1,R1,231,S,1495000
487539,40.9984051,-72.1805627,11,R3,231,S,1725000
47542,40.9171961,-72.6602312,251,R3,231,S,1333000
581793,34.056332,-118.32113,2091,R12,231,S,1299000
766962,40.6850204468,-73.9431838989,3,R2,231,S,799000
521517,40.6671257019,-73.9873275757,3,R2,231,S,1350000
606646,40.7048683167,-74.0070648193,1,R1,231,S,2150000
683813,40.7048683167,-74.0070648193,1,R1,231,S,2275000
548224,40.5821876526,-73.9574356079,3,R2,231,S,625000
589903,40.6805305481,-73.9804916382,3,R2,231,S,1760000
641668,40.5821876526,-73.9574356079,3,R2,231,S,630000
663322,40.7915229797,-73.9487075806,1,R1,231,S,2250000
650410,40.7150688171,-74.0121688843,1,R1,231,S,5000000
792377,34.0229051,-118.7944458,1019,R12,231,S,1250000
749281,40.7492231,-74.0246907,72,R15,231,S,1270000
709985,40.5821876526,-73.9574356079,3,R2,231,S,750000
595571,40.7048683167,-74.0070648193,1,R1,231,S,2295000
688924,40.7290763855,-73.9816207886,1,R1,231,S,2250000
368207,40.6978797913,-73.9358978271,3,R2,231,S,689000
576710,40.6119995117,-73.9369735718,3,R2,231,S,788000
532043,40.7638893127,-73.9696273804,1,R1,231,S,20500000
525310,40.7171325684,-74.0161056519,1,R1,231,S,3399000
587171,25.7593638,-80.2594902,331,R4,231,S,515000
756776,40.7259674072,-74.0097732544,1,R1,231,S,2395000
741555,40.7881355286,-73.9685058594,1,R1,231,S,2795000
668939,40.7757606506,-73.7409820557,4,R7,231,S,795000
255418,40.8383750916,-73.9366836548,1,R1,231,S,609000
255429,40.8383750916,-73.9366836548,1,R1,231,S,732550
609749,40.7301979065,-74.0101089478,1,R1,231,S,11250000
757947,40.7150688171,-74.0121688843,1,R1,231,S,15150000
755651,40.643901825,-73.9950256348,3,R2,231,S,575000
593079,40.7471351624,-73.9893417358,1,R1,231,S,2800000
592276,40.7650566101,-73.9890365601,1,R1,231,S,1525000
669889,40.7650566101,-73.9890365601,1,R1,231,S,1995000
793420,40.7407664,-74.028956,72,R15,231,S,2565000
649588,40.7434577942,-73.9886703491,1,R1,231,S,7450000
441031,40.7653503418,-73.9895324707,1,R1,231,S,1095000
798765,40.6915626526,-73.9286727905,3,R2,231,S,899000
656290,40.7434577942,-73.9886703491,1,R1,231,S,4900000
768930,40.7498509,-74.0475612,2506,R15,231,S,790000
794376,40.7896537781,-73.9803619385,1,R1,231,S,6950000
756653,40.7862871,-74.3300842,2928,R15,231,S,1299000
634665,40.9065113,-72.3718182,242,R3,231,S,1500000
420850,40.6891326904,-73.9883880615,3,R2,231,S,2450000
772261,40.7767410278,-73.9566955566,1,R1,231,S,1395000
654459,34.1894035,-118.2858094,2335,R12,231,S,899000
764263,40.7742424011,-73.9628829956,1,R1,231,S,3400000
764258,40.7987976074,-73.972694397,1,R1,231,S,1875000
771774,40.761041,-73.996696,1,R1,231,S,3035000
771772,40.761041,-73.996696,1,R1,231,S,1850000
699698,40.7437591553,-73.9877624512,1,R1,231,S,1850000
658758,26.5525241,-80.0429592,1556,R4,231,S,18500000
471460,40.7619743347,-73.9701461792,1,R1,231,S,2200000
724700,40.7632102966,-73.9650497437,1,R1,231,S,3500000
770096,51.5219149,-0.0801792,885,R13,230,S,2086070
760519,40.7838134766,-73.9548950195,1,R1,231,S,1395000
794706,34.078286,-118.392613,1000,R12,231,S,3388000
771611,25.849526,-80.121923,25,R4,231,R,3000
799477,40.7480188,-74.0590889,20,R15,231,S,999000
771603,25.7967372,-80.1878631,2,R4,231,R,5950
771145,40.7090072632,-74.0169296265,1,R1,231,S,845000
800071,51.477177,-0.1464306,885,R13,230,S,733072
777651,40.7077537,-73.626563,938,R8,231,S,400000
583250,40.7204284668,-73.9559249878,3,R2,231,S,1399000
768808,40.76745224,-73.9555206299,1,R1,231,S,825000
240169,40.7508430481,-73.9684448242,1,R1,231,S,1585000
663323,40.7915229797,-73.9487075806,1,R1,231,S,3950000
703493,40.68567276,-73.9590988159,3,R2,231,S,1999999
758788,40.762752533,-73.9771347046,1,R1,231,S,665000
774162,40.7515029907,-73.9698486328,1,R1,231,S,795000
671452,40.7288246155,-74.0009536743,1,R1,231,S,2050000
798429,40.721991,-74.077613,20,R15,231,S,995000
787832,40.762223,-74.043454,2499,R15,231,S,489000
751769,40.7515029907,-73.9698486328,1,R1,231,S,780000
749981,40.7434196472,-73.9837265015,1,R1,231,S,550000
785201,40.7921104431,-73.9755401611,1,R1,231,S,659000
781841,40.7065658569,-74.0108184814,1,R1,231,S,1100000
686420,40.7835502625,-73.9788742065,1,R1,231,S,6550000
627596,40.7193832397,-73.9856491089,1,R1,231,S,2275000
772824,25.699304,-80.157096,256,R4,231,R,3400
768193,40.7461938,-74.0431692,20,R15,231,S,1175000
692928,40.761211,-73.935109,4,R7,231,S,478999
717790,40.7341995239,-73.9929885864,1,R1,231,S,2650000
699377,40.7082176208,-73.9438247681,3,R2,231,S,1180000
739126,40.7468299866,-73.986114502,1,R1,231,S,45000000
639491,40.7357749939,-73.9834976196,1,R1,231,S,3155000
709860,40.8154754639,-73.9592590332,1,R1,231,S,840000
673855,40.7146568298,-73.9541015625,3,R2,231,S,2425000
639486,40.7357749939,-73.9834976196,1,R1,231,S,6165000
645687,40.6904602051,-73.9963607788,3,R2,231,S,3950000
771571,25.7593638,-80.2594902,331,R4,231,S,524025
788305,40.6482887268,-73.9446487427,3,R2,231,S,179000
771560,25.7500112,-80.2006604,2,R4,231,R,3500
794809,40.7121429443,-73.9646835327,3,R2,231,S,1695000
523561,34.061996,-118.425415,2091,R12,231,S,995000
782197,25.8951638,-80.1232379,102,R4,231,S,3995000
752054,25.9344221,-80.1209722,99,R4,231,S,5000000
590581,40.7054443359,-74.0079040527,1,R1,231,S,1995000
539600,40.7394142151,-73.9872131348,1,R1,231,S,1475000
768405,40.6736106873,-73.7843475342,4,R7,231,S,649000
793730,40.8198890686,-73.9277267456,88,R9,231,S,699000
571770,40.7663650513,-73.978225708,1,R1,231,S,950000
762614,40.7619819641,-73.9892959595,1,R1,231,S,350000
437253,40.724029541,-73.9959793091,1,R1,231,S,11200000
765665,40.6894454956,-73.997215271,3,R2,231,S,3500000
799484,51.5479231,-0.0756716,885,R13,230,S,1278615
789839,34.1035651,-118.337282,407,R12,231,S,695000
799483,40.7814216614,-73.9489517212,1,R1,231,S,975000
799479,51.5479231,-0.0756716,885,R13,230,S,1213045
445392,40.781879425,-73.9562988281,1,R1,231,S,4800000
758009,40.704750061,-74.0096817017,1,R1,231,S,1100000
765173,40.7659273,-74.0255686,2504,R15,231,S,843000
776036,40.7446861267,-73.9571533203,4,R7,231,S,585000
776033,40.7600708008,-73.971534729,1,R1,231,S,6595000
763508,40.746131897,-73.9884567261,1,R1,231,S,2750000
789084,34.074797,-118.3534986,407,R12,231,S,2295000
78704,40.7436256409,-73.9841995239,1,R1,231,S,1450000
771746,40.7375144958,-73.9934539795,1,R1,231,S,1449000
715991,40.5806236267,-73.9381866455,3,R2,231,S,1789000
794559,40.6362838745,-73.9445114136,3,R2,231,S,599000
448064,40.6856994629,-73.9097595215,3,R2,231,S,1100000
794558,40.7108345032,-73.8474197388,4,R7,231,S,969000
800894,40.649548,-73.962141,3,R2,231,S,680000
730940,40.7695503235,-73.962600708,1,R1,231,S,2600000
762620,40.7834663391,-73.9707870483,1,R1,231,S,4200000
722524,40.7760276794,-73.9762954712,1,R1,231,S,5700000
756694,40.7647857666,-73.9786300659,1,R1,231,S,6500000
618099,40.7341575623,-73.9937286377,1,R1,231,S,1900000
790791,40.7749862671,-73.9564666748,1,R1,231,S,3995000
756403,40.6920519,-74.089089,2503,R15,231,S,1200000
724664,40.764415741,-73.9849472046,1,R1,231,S,1865000
724188,40.7719535828,-73.9634552002,1,R1,231,S,35500000
785216,40.7761573792,-73.9873199463,1,R1,231,S,1050000
798950,40.803894043,-73.9643859863,1,R1,231,S,1795000
722926,40.7327232361,-74.0088272095,1,R1,231,S,835000
768458,40.7763252258,-73.9484176636,1,R1,231,S,685000
751486,40.7719367,-74.0223471,2502,R15,231,S,132900
719273,40.6946640015,-73.9829864502,3,R2,231,S,1199000
720027,40.7574119568,-73.9625091553,1,R1,231,S,599000
789106,34.1332968,-118.3414306,407,R12,231,S,1475000
744327,40.7607955933,-73.9705505371,1,R1,231,S,1600000
587399,40.7368164062,-73.9997558594,1,R1,231,S,6150000
562757,40.7792625427,-73.9607009888,1,R1,231,S,2195000
785214,40.7607955933,-73.9705505371,1,R1,231,S,550000
773238,40.7305984497,-73.9902114868,1,R1,231,S,535000
726127,40.7714271545,-73.9649581909,1,R1,231,S,3800000
782287,40.7226109,-73.9511578,3,R2,231,S,1625000
774530,40.7702865601,-73.9804916382,1,R1,231,S,2150000
722970,40.764415741,-73.9849472046,1,R1,231,S,1500000
757528,40.7728271484,-73.9614944458,1,R1,231,S,1850000
776879,40.7506204,-74.0245172,72,R15,231,S,1888000
723093,40.7593345642,-73.9649887085,1,R1,231,S,1310000
728579,40.7693443298,-73.9679641724,1,R1,231,S,1650000
780531,40.7608909607,-73.9766159058,1,R1,231,S,3000000
764732,40.6920890808,-73.9787902832,3,R2,231,S,499000
772433,40.746673584,-73.9729232788,1,R1,231,S,929000
755718,40.7719367,-74.0223471,2502,R15,231,S,215000
719300,40.7438201904,-73.915977478,4,R7,231,S,5500000
761757,40.7186088562,-74.0094909668,1,R1,231,S,6495000
539332,40.7649973,-73.9640753,1,R1,231,S,1499000
790829,34.0818443,-118.3083345,407,R12,231,S,679000
463977,34.057563,-118.392536,1000,R12,231,S,875000
499703,33.956324,-118.439809,2099,R12,231,S,699000
724761,40.722454071,-74.0002059937,1,R1,231,S,4650000
585737,25.949131,-80.1354575,99,R4,231,S,3795000
749809,40.7718658447,-73.9674682617,1,R1,231,S,2500000
533239,40.7462466,-73.9725283,1,R1,231,S,925000
759493,40.7469054,-74.0476386,2506,R15,231,S,152000
588176,25.949131,-80.1354575,451,R4,231,S,595000
768825,40.7185956,-74.0446222,2505,R15,231,S,1850000
590070,25.949131,-80.1354575,99,R4,231,S,2200000
761969,40.7616081238,-73.9780349731,1,R1,231,S,8450000
577277,25.949131,-80.1354575,112,R4,231,S,545000
571368,40.7705993652,-73.9644622803,1,R1,231,S,3995000
74125,40.7593345642,-73.9649887085,1,R1,231,S,1650000
768191,40.738424,-74.046604,20,R15,231,S,325000
310516,40.7690124512,-73.951965332,1,R1,231,S,478888
761760,40.7711715698,-73.9890518188,1,R1,231,S,1400000
767217,40.7091445923,-74.0139312744,1,R1,231,S,1525000
767215,40.7762985229,-73.9762268066,1,R1,231,S,420000
774454,40.7580680847,-73.9619750977,1,R1,231,S,1650000
800812,40.795879364,-73.9618148804,1,R1,231,S,2149000
792374,34.0543253,-118.4232338,407,R12,231,S,899000
408054,34.048446,-118.317959,2091,R12,231,S,1199000
778033,40.7647094727,-73.9627990723,1,R1,231,S,1190000
756432,40.7642555237,-73.9891967773,1,R1,231,S,2000000
769411,40.7085876465,-74.0030517578,1,R1,231,S,710000
796075,40.7469596863,-73.9736022949,1,R1,231,S,920000
768819,40.7667884827,-73.9847564697,1,R1,231,S,685000
758862,40.7803344727,-73.9538803101,1,R1,231,S,3850000
779986,40.7446861267,-73.9571533203,4,R7,231,S,570000
75687,40.7652206421,-73.9704208374,1,R1,231,S,2990000
779418,40.748550415,-73.9758605957,1,R1,231,S,2830000
645293,40.8319282532,-73.9195709229,88,R9,231,S,450000
738133,40.770778656,-73.9527053833,1,R1,231,S,424999
743562,40.7688598633,-73.9862136841,1,R1,231,S,11875000
238235,40.770778656,-73.9527053833,1,R1,231,S,1800000
772264,40.7474403381,-73.9791717529,1,R1,231,S,925000
759311,40.7823143005,-73.9553070068,1,R1,231,S,6495000
786652,40.6922347,-74.0991847,20,R15,231,S,409000
769994,25.6912949,-80.1632108,256,R4,231,S,565000
399811,40.7609825134,-73.959777832,1,R1,231,S,799000
779415,40.748550415,-73.9758605957,1,R1,231,S,1445000
767008,40.7795715332,-73.9755096436,1,R1,231,S,3295000
780618,40.7283935547,-73.9868392944,1,R1,231,S,1050000
756130,40.7222671509,-73.9878158569,1,R1,231,S,965000
776209,40.7390975952,-73.9991455078,1,R1,231,S,999000
767078,40.7918434143,-73.9647979736,1,R1,231,S,3495000
755447,40.8001060486,-73.9469985962,1,R1,231,S,925000
726186,40.6985778809,-73.9923019409,3,R2,231,S,640000
756128,40.78150177,-73.9578781128,1,R1,231,S,1395000
727346,40.738319397,-74.0058898926,1,R1,231,S,1565000
739787,40.7366523743,-73.9789123535,1,R1,231,S,1230000
756126,40.7755126953,-73.9557571411,1,R1,231,S,799000
782123,40.7924743,-74.0612774,2508,R15,231,S,649000
782122,40.7780609,-74.0346176,2499,R15,231,S,249000
800899,40.7523803711,-74.0018005371,1,R1,231,S,4500000
772429,40.7472648621,-74.0014572144,1,R1,231,S,1050000
724216,40.7763328552,-73.9597473145,1,R1,231,S,8434000
792404,34.0791317,-118.4821227,407,R12,231,S,4950000
792410,34.0605823,-118.4280732,407,R12,231,S,2795000
746734,40.7275466919,-74.0026245117,1,R1,231,S,869000
792405,34.033765,-118.486468,1032,R12,231,S,1499000
75787,40.7667160034,-73.9530639648,1,R1,231,S,1395000
490500,40.7123641968,-74.008430481,1,R1,231,S,7250000
769839,40.8485298157,-73.9401168823,1,R1,231,S,950000
769836,40.778503418,-73.9580764771,1,R1,231,S,1395000
798515,34.050951,-118.380677,407,R12,231,S,894000
761961,40.7637481689,-73.9617156982,1,R1,231,S,1679000
761960,40.7959747314,-73.9711532593,1,R1,231,S,1299000
589536,34.121933,-118.320544,2091,R12,231,S,1649000
689531,40.747756958,-73.9469909668,4,R7,231,S,725000
76824,40.7020292,-73.9898445,3,R2,231,S,895000
323811,40.7020292,-73.9898445,3,R2,231,S,1800000
755133,40.7020292,-73.9898445,3,R2,231,S,2399000
764403,25.7333696,-80.23949,2,R4,231,S,659900
758859,40.7020292,-73.9898445,3,R2,231,S,1780000
250809,40.726600647,-74.001411438,1,R1,231,S,925000
755666,40.7645454407,-73.9740219116,1,R1,231,S,34950000
495326,40.7462466,-73.9725283,1,R1,231,S,935000
759498,40.7654266357,-73.9822692871,1,R1,231,S,6795000
759495,40.7198524475,-73.9917221069,1,R1,231,S,2150000
240813,40.7385520935,-73.9878311157,1,R1,231,S,1395000
793744,33.9905811,-118.4240001,407,R12,231,S,1399000
782112,40.7522905,-74.0458276,20,R15,231,S,689000
41823,40.7061927,-74.0091604,1,R1,231,S,880000
792387,34.0490595,-118.4325112,407,R12,231,S,925000
786654,40.7377166748,-74.0050506592,1,R1,231,S,1100000
597481,40.7788124084,-73.9557113647,1,R1,231,S,5980000
775608,40.8383750916,-73.9366836548,1,R1,231,S,480725
758776,40.7396198,-74.0306864,72,R15,231,S,1099000
769838,40.6740913391,-73.9502868652,3,R2,231,S,1250000
729701,40.7443962097,-74.0054321289,1,R1,231,S,2529000
766590,40.7171669006,-74.0039825439,1,R1,231,S,2770000
703772,40.731716156,-74.0017318726,1,R1,231,S,16900000
798200,34.0682991,-118.3016357,407,R12,231,S,225000
495449,41.1549659,-73.7299459,932,R14,231,S,35888555
789873,40.6554985046,-73.9764480591,3,R2,231,S,1199000
746416,40.7076644897,-74.0098648071,1,R1,231,S,860000
798532,34.080764,-118.4058359,1000,R12,231,S,8850000
800919,40.7317390442,-73.9609451294,3,R2,231,S,2290000
781741,40.7780265808,-73.9855728149,1,R1,231,S,2635000
770996,40.8286170959,-73.9504089355,1,R1,231,S,1499000
766506,40.6818313599,-73.9919891357,3,R2,231,S,1080000
774250,25.7714489,-80.1877664,2,R4,231,S,1095000
723371,40.7446670532,-74.0049743652,1,R1,231,S,3199000
767240,40.8061621,-73.989462,121,R15,231,S,399000
481120,40.7203063965,-73.9962921143,1,R1,231,S,3995000
789113,40.7717247009,-73.9904708862,1,R1,231,S,5675000
482199,40.7717247009,-73.9904708862,1,R1,231,S,5200000
573645,25.836814,-80.120258,25,R4,231,S,550000
772420,40.7446861267,-73.9571533203,4,R7,231,S,495000
365684,40.7104492188,-73.9664993286,3,R2,231,S,2600000
775031,25.888095,-80.1235089,102,R4,231,S,6500000
779062,40.7446861267,-73.9571533203,4,R7,231,S,828000
796295,40.7514326,-74.037766,2502,R15,231,S,244900
528721,40.7793312073,-73.9607467651,1,R1,231,S,19995000
778818,40.6587181091,-73.9754867554,3,R2,231,S,875000
753156,40.8583297729,-73.9326858521,1,R1,231,S,448000
417617,40.7714271545,-73.9649581909,1,R1,231,S,2425000
789404,40.7418708801,-74.0019760132,1,R1,231,S,725000
789403,40.7418708801,-74.0019760132,1,R1,231,S,797000
789407,40.7556762695,-73.9700393677,1,R1,231,S,550000
781977,40.7417772,-74.0479687,20,R15,231,S,498000
557237,25.768564,-80.186445,2,R4,231,S,785000
797551,40.770904541,-73.9588851929,1,R1,231,S,775000
719427,40.8022384644,-73.9492416382,1,R1,231,S,645000
521116,40.6746711731,-73.8663635254,4,R7,231,S,615000
774191,40.71886,-73.94151,3,R2,231,S,685000
695607,40.7747001648,-73.9527206421,1,R1,231,S,5995000
595630,40.7758255005,-73.9634399414,1,R1,231,S,29500000
790409,40.7333471,-74.0755182,20,R15,231,S,689000
493853,40.7491949,-73.9773516,1,R1,231,S,990000
800929,40.7317390442,-73.9609451294,3,R2,231,S,2055000
646610,40.7347183228,-74.0033950806,1,R1,231,S,11800000
566423,40.678237915,-74.0122299194,3,R2,231,S,2780000
800931,40.745464325,-73.9839630127,1,R1,231,S,1700000
749278,40.8504867554,-73.8280029297,88,R9,231,S,779000
480683,40.633769989,-73.9616470337,3,R2,231,S,1650000
785462,40.6206245422,-74.0403137207,3,R2,231,S,339000
758644,33.9953265,-118.4720158,407,R12,231,S,2999000
555520,40.7750091553,-73.9493942261,1,R1,231,S,799000
785460,40.7470245361,-73.9933166504,1,R1,231,S,1250000
704530,40.786239624,-73.9733428955,1,R1,231,S,9245000
785459,40.7707595825,-73.9565963745,1,R1,231,S,1320000
800935,40.649548,-73.962141,3,R2,231,S,585000
800936,40.7465553284,-73.941619873,4,R7,231,S,2700000
763181,40.725871,-74.074341,2507,R15,231,S,299999
788306,40.7516129,-73.9680645,1,R1,231,S,8050000
768298,25.7599203,-80.1982627,2,R4,231,S,595000
758858,40.7610321045,-73.9713439941,1,R1,231,S,1999000
717097,40.758430481,-73.9676055908,1,R1,231,S,525000
588961,40.7789535522,-73.9483413696,1,R1,231,S,4065000
756125,40.7956771851,-73.9500961304,1,R1,231,S,1395000
757233,25.7611801,-80.1935825,2,R4,231,R,4150
779110,40.7469693,-74.0598121,20,R15,231,S,699000
741353,40.7096252441,-74.0174331665,1,R1,231,S,999888
681958,40.8246498108,-73.9444274902,1,R1,231,S,875000
724565,40.7153816223,-74.0074691772,1,R1,231,S,5995000
774421,40.8650665283,-73.9081802368,88,R9,231,S,325000
